id,cardId
5342,ex2-46
5343,gym1-52
5344,sm75-51
5345,sm6-48
5346,base3-56
5347,xy10-52
5348,dpp-DP54
5349,base4-53
5350,dp7-46
5351,swsh2-49
5352,swsh35-57
5353,xy6-51
5354,xyp-XY43
5355,xy4-50
5356,ex3-53
5357,neo2-46
5358,gym1-53
5359,ex10-53
5360,sm12-57
5361,ex4-54
5362,xy12-48
5363,sm7-54
5364,smp-SM45
5365,ex12-58
5366,bw9-54
5367,dp6-49
5368,xy1-54
5369,sm75-52
5370,sm6-49
5371,hgss1-60
5372,sm9-56
5373,ex2-47
5374,xy2-61
5375,bw10-58
5376,ecard1-45
5377,sm3-50
5378,hgss3-53
5379,dp1-56
5380,bw1-50
5381,pl1-54
5382,dp5-48
5383,pl2-49
5384,bw5-46
5385,ex11-52
5386,bw8-53
5387,ecard2-27
5388,basep-51
5389,bw2-46
5390,bw7-56
5391,xy11-56
5392,sm4-44
5393,sm2-51a
5394,base3-57
5395,ex10-54
5396,pl3-49
5397,xy11-57
5398,neo4-54
5399,pl1-55
5400,sm7-55
5401,xy2-62
5402,ex6-50
5403,bw3-50
5404,ex4-55
5405,sm10-45
5406,bw6-52
5407,ex7-52
5408,dp7-47
5409,sm5-53
5410,xy7-55
5411,bw1-51
5412,sm8-52
5413,bwp-BW42
5414,pl2-50
5415,sm2-52
5416,ex1-44
5417,base4-54
5418,ex2-48
5419,pl4-56
5420,sm11-49
5421,ex5-46
5422,ecard2-28
5423,sm1-51
5424,dp1-57
5425,ecard1-46
5426,dp5-49
5427,xyp-XY44
5428,ex15-43
5429,base5-50
5430,bw9-55
5431,xy3-43
5432,ex14-51
5433,g1-41
5434,xy12-49
5435,ex8-53
5436,ecard3-20
5437,dp6-50
5438,bw4-58
5439,sm35-44
5440,sm9-57
5441,base2-46
5442,xy5-55
5443,swsh4-51
5444,sm4-45
5445,gym2-57
5446,ex12-59
5447,col1-55
5448,ex3-54
5449,bw2-47
5450,xy1-55
5451,xy8-49
5452,swsh35-58
5453,dp3-58
5454,gym1-54
5455,ex13-54
5456,smp-SM46
5457,basep-52
5458,neo3-49
5459,hgss2-54
5460,neo1-48
5461,dpp-DP55
5462,sma-SV48
5463,ex11-53
5464,swsh3-48
5465,bw5-47
5466,xy2-63
5467,xy8-50
5468,ex9-55
5469,sm115-55
5470,hgss1-61
5471,base1-56
5472,xy9-47
5473,col1-56
5474,swshp-SWSH047
5475,dp4-48
5476,bw7-57
5477,xy10-53
5478,hgss3-54
5479,pl4-57
5480,bw8-54
5481,xy12-50
5482,sm9-58
5483,base3-58
5484,ex5-47
5485,bw6-53
5486,sm7-56
5487,bwp-BW43
5488,bw4-59
5489,sm4-46
5490,sm35-45
5491,ex3-55
5492,ex11-54
5493,neo3-50
5494,ex4-56
5495,sm3-51
5496,dp2-49
5497,dp5-50
5498,neo2-47
5499,hgss4-54
5500,sm75-53
5501,base4-55
5502,ex16-47
5503,ex12-60
5504,gym1-55
5505,xy5-56
5506,bw10-59
5507,hgss2-55
5508,ex15-44
5509,smp-SM47
5510,xy7-56
5511,sm6-50
5512,neo1-49
5513,xy4-51
5514,ecard1-47
5515,bw5-48
5516,ex13-55
5517,dp6-51
5518,bw1-52
5519,sm11-50
5520,sm1-52
5521,sm8-53
5522,neo4-55
5523,swsh2-50
5524,ex14-52
5525,base2-47
5526,dp1-58
5527,ex7-53
5528,sm5-54
5529,sm12-58
5530,ex10-55
5531,ex6-51
5532,xyp-XY45
5533,bw2-48
5534,base6-49
5535,swsh1-55
5536,bw11-58
5537,xy6-52
5538,xy11-58
5539,ex2-49
5540,pl3-50
5541,ecard2-29
5542,swsh3-49
5543,ex8-54
5544,bw9-56
5545,base5-51
5546,pl1-56
5547,xy3-44
5548,ex1-45
5549,basep-53
5550,sm9-59
5551,bw4-60
5552,pl2-51
5553,ecard3-21
5554,swsh4-52
5555,col1-57
5556,bw6-54
5557,xy9-48
5558,gym1-56
5559,neo4-56
5560,dp3-59
5561,sm35-46
5562,ecard2-30
5563,hgss4-55
5564,gym2-58
5565,hgss2-56
5566,dp4-49
5567,dp5-51
5568,bw8-55
5569,ex3-56
5570,xy11-59
5571,sma-SV49
5572,xy10-54
5573,neo1-50
5574,xy1-56
5575,base6-50
5576,sm2-53
5577,sm75-54
5578,base1-57
5579,bw11-59
5580,dp1-59
5581,sm10-46
5582,sm11-51
5583,ex7-54
5584,pl4-58
5585,ex5-48
5586,xy2-64
5587,pl3-51
5588,sm5-55
5589,dp2-50
5590,ex11-55
5591,bwp-BW44
5592,neo2-48
5593,sm7-57
5594,ex10-56
5595,g1-42
5596,ex14-53
5597,ex16-48
5598,neo3-51
5599,swsh35-59
5600,bw2-49
5601,ex4-57
5602,bw1-53
5603,swshp-SWSH048
5604,hgss3-55
5605,ex13-56
5606,ex8-55
5607,xy12-51
5608,ex2-50
5609,sm3-52
5610,hgss1-62
5611,sm115-56
5612,ex6-52
5613,xy8-51
5614,dp6-52
5615,sm6-51
5616,bw3-51
5617,sm4-47
5618,dp7-48
5619,base5-52
5620,sm12-59
5621,xy5-57
5622,xy6-53
5623,bw10-60
5624,ecard1-48
5625,xy7-57
5626,swsh2-51
5627,sm1-53
5628,bw5-49
5629,bw7-58
5630,swsh3-50
5631,swsh1-56
5632,ex15-45
5633,base2-48
5634,xyp-XY46
5635,xy3-45
5636,neo3-52
5637,bw9-57
5638,smp-SM48
5639,bw3-52
5640,bw11-60
5641,xy1-57
5642,ecard1-49
5643,xyp-XY47
5644,xy8-52
5645,dp7-49
5646,bw6-55
5647,xy5-58
5648,ex10-57
5649,dp2-51
5650,base2-49
5651,ex5-49
5652,xy4-52
5653,ex12-61
5654,base4-56
5655,dpp-DP56
5656,pl1-57
5657,ex2-51
5658,hgss3-56
5659,neo2-49
5660,pl3-52
5661,dp4-50
5662,gym2-59
5663,ex4-58
5664,xy6-54
5665,ecard3-22
5666,ex8-56
5667,sm10-47
5668,ex16-49
5669,swshp-SWSH049
5670,ecard2-31
5671,bw4-61
5672,ex3-57
5673,gym1-57
5674,sm1-54
5675,bw8-56
5676,ex13-57
5677,base6-51
5678,hgss1-63
5679,swsh1-57
5680,xy3-46
5681,base3-59
5682,xy10-54a
5683,ex1-46
5684,bw1-54
5685,neo4-57
5686,ex9-56
5687,sm75-55
5688,sm3-53
5689,sm5-56
5690,bw7-59
5691,ex15-46
5692,dp6-53
5693,ex6-53
5694,xy2-65
5695,sm6-52
5696,swsh3-51
5697,g1-43
5698,xy12-52
5699,bw5-50
5700,sm11-52
5701,sm4-48
5702,xy9-49
5703,swsh35-60
5704,xy7-58
5705,swsh2-52
5706,bwp-BW45
5707,base1-58
5708,bw10-61
5709,dp3-60
5710,pl2-52
5711,ex11-56
5712,sma-SV50
5713,xy11-60
5714,swsh4-53
5715,ex14-54
5716,sm35-47
5717,ex7-55
5718,sm115-57
5719,dp5-52
5720,sm3-54
5721,base6-52
5722,dp7-50
5723,ex7-56
5724,ex16-50
5725,base1-59
5726,swsh3-52
5727,xy11-61
5728,pl1-58
5729,ex11-57
5730,pl4-59
5731,bw2-50
5732,col1-58
5733,hgss4-56
5734,sm8-54
5735,neo1-51
5736,sm2-54
5737,base5-53
5738,ex9-57
5739,sm9-60
5740,sm12-60
5741,hgss2-57
5742,xy9-50
5743,dp1-60
5744,xy5-59
5745,sm35-48
5746,dp6-54
5747,xyp-XY48
5748,xy7-59
5749,sm115-58
5750,ex14-55
5751,xy4-53
5752,ex1-47
5753,bw6-56
5754,xy10-55
5755,bw9-58
5756,sm7-58
5757,base3-60
5758,sma-SV51
5759,xy1-58
5760,ex6-54
5761,pl3-53
5762,sm5-57
5763,sm10-48
5764,xy3-47
5765,gym2-60
5766,ex4-59
5767,ex10-58
5768,xy12-53
5769,ex5-50
5770,hgss1-64
5771,smp-SM49
5772,xy2-66
5773,ex3-58
5774,xy6-55
5775,swshp-SWSH050
5776,bw10-62
5777,swsh35-61
5778,bw11-61
5779,bw5-51
5780,neo4-58
5781,g1-44
5782,bw4-62
5783,ecard3-23
5784,bw1-55
5785,dp4-51
5786,ecard2-32
5787,sm6-53
5788,gym1-58
5789,swsh2-53
5790,bw3-53
5791,sm75-56
5792,dp5-53
5793,swsh1-58
5794,swsh4-54
5795,sm1-55
5796,ex12-62
5797,dp2-52
5798,ex8-57
5799,pl2-53
5800,ex2-52
5801,sm4-49
5802,bw8-57
5803,ecard1-50
5804,ex15-47
5805,neo2-50
5806,ex13-58
5807,xy8-53
5808,base4-57
5809,dp3-61
5810,sm115-59
5811,neo3-53
5812,xy6-56
5813,bw2-51
5814,neo2-51
5815,base4-58
5816,sm10-49
5817,ex4-60
5818,hgss2-58
5819,bw4-63
5820,base1-60
5821,ecard1-51
5822,ex16-51
5823,ex12-63
5824,sm12-61
5825,base5-54
5826,ex8-58
5827,sm4-50
5828,bw8-58
5829,xy11-62
5830,swsh1-59
5831,pl2-54
5832,xyp-XY49
5833,pl1-59
5834,base6-53
5835,neo4-59
5836,swsh35-62
5837,sm2-55
5838,xy7-60
5839,base3-61
5840,xy1-59
5841,hgss1-65
5842,swshp-SWSH051
5843,ex14-56
5844,ex6-55
5845,ex9-58
5846,xy8-54
5847,gym1-59
5848,dp7-51
5849,ex1-48
5850,ex2-53
5851,ex3-59
5852,sm1-56
5853,sm11-53
5854,bw6-57
5855,ex15-48
5856,ecard3-24
5857,ex13-59
5858,dp4-52
5859,bw11-62
5860,ecard2-33
5861,base2-50
5862,pl4-60
5863,swsh4-55
5864,xy2-67
5865,dp1-61
5866,bw9-59
5867,xy4-54
5868,xy3-48
5869,neo1-52
5870,bw10-63
5871,sm5-58
5872,swsh2-54
5873,dp6-55
5874,g1-45
5875,gym2-61
5876,ex10-59
5877,col1-59
5878,sm75-57
5879,ex5-51
5880,bw7-60
5881,bw3-54
5882,bw5-52
5883,dp5-54
5884,bw1-56
5885,xy9-51
5886,dp3-62
5887,smp-SM50
5888,pl3-54
5889,swsh3-53
5890,bwp-BW46
5891,sma-SV52
5892,xy12-54
5893,ex11-58
5894,sm8-55
5895,hgss4-57
5896,dp2-53
5897,xy5-60
5898,sm7-59
5899,xy10-56
5900,sm3-55
5901,sm9-61
5902,sm6-54
5903,ex7-57
5904,hgss3-57
5905,sm35-49
5906,base4-59
5907,base3-62
5908,bw4-64
5909,ex2-54
5910,ex10-60
5911,smp-SM51
5912,dp5-55
5913,sm2-56
5914,g1-46
5915,pl1-60
5916,sm75-58
5917,sm12-62
5918,swsh35-63
5919,base4-60
5920,bw3-55
5921,base2-51
5922,sm6-55
5923,xy1-60
5924,xy8-55
5925,ex3-60
5926,dp7-52
5927,gym1-60
5928,xy5-61
5929,ex7-58
5930,ex6-56
5931,xyp-XY50
5932,xy4-55
5933,bwp-BW47
5934,sm9-62
5935,sm7-60
5936,dp1-62
5937,neo1-53
5938,base5-55
5939,pl3-55
5940,bw2-52
5941,sm8-56
5942,swsh2-55
5943,ex15-49
5944,sm35-50
5945,xy11-63
5946,xy2-68
5947,bw8-59
5948,neo3-54
5949,xy3-49
5950,pl4-61
5951,xy12-55
5952,bw10-64
5953,bw1-57
5954,base1-61
5955,sm10-50
5956,sma-SV53
5957,dp6-56
5958,base6-54
5959,bw6-58
5960,sm3-56
5961,ex12-64
5962,col1-60
5963,ex8-59
5964,bw5-53
5965,dp4-53
5966,ex5-52
5967,hgss1-66
5968,dp3-63
5969,sm11-54
5970,xy7-61
5971,hgss3-58
5972,ex13-60
5973,neo4-60
5974,sm5-59
5975,ex14-57
5976,ecard2-34
5977,ex1-49
5978,dp2-54
5979,xy6-57
5980,ex9-59
5981,hgss4-58
5982,bw7-61
5983,ex16-52
5984,hgss2-59
5985,ex11-59
5986,swshp-SWSH052
5987,bw9-60
5988,neo2-52
5989,swsh3-54
5990,xy9-52
5991,pl2-55
5992,ecard1-52
5993,gym2-62
5994,sm4-51
5995,swsh1-60
5996,xy10-57
5997,sm1-57
5998,ecard3-25
5999,swsh4-56
6000,ex4-61
6001,bw11-63
6002,sm115-60
6003,dp5-56
6004,g1-47
6005,xy5-62
6006,ecard1-53
6007,neo3-55
6008,ex13-61
6009,pl2-56
6010,sm11-55
6011,swsh35-64
6012,bw3-56
6013,bw6-59
6014,dp6-57
6015,sma-SV54
6016,col1-61
6017,gym1-61
6018,sm4-52
6019,sm5-60
6020,base5-56
6021,ex5-53
6022,dp4-54
6023,ex10-61
6024,base2-52
6025,sm7-61
6026,hgss4-59
6027,base6-55
6028,ex11-60
6029,hgss2-60
6030,ex14-58
6031,ex3-61
6032,smp-SM52
6033,hgss1-67
6034,xy7-62
6035,swsh2-56
6036,base1-62
6037,sm6-56
6038,xy11-64
6039,ex1-50
6040,pl1-61
6041,ex6-57
6042,ecard1-54
6043,xy6-58
6044,sm10-51
6045,xy5-63
6046,sm12-63
6047,bw9-61
6048,bw11-64
6049,neo4-61
6050,ex15-50
6051,bw4-65
6052,bw8-60
6053,pl3-56
6054,dp2-55
6055,neo2-53
6056,bw7-62
6057,bw2-53
6058,xy3-50
6059,sm8-57
6060,neo3-56
6061,xy2-69
6062,dp3-64
6063,ex7-59
6064,g1-48
6065,sm75-59
6066,sm3-57
6067,sm9-63
6068,sm115-61
6069,ex12-65
6070,swsh4-57
6071,hgss3-59
6072,bw1-58
6073,ex8-60
6074,xyp-XY51
6075,gym2-63
6076,base4-61
6077,bw5-54
6078,ex16-53
6079,ecard3-26
6080,xy10-58
6081,dp5-57
6082,neo1-54
6083,ex2-55
6084,swsh1-61
6085,swsh3-55
6086,xy9-53
6087,xy4-56
6088,pl4-62
6089,sm2-57
6090,ex4-62
6091,swshp-SWSH053
6092,sm1-58
6093,dp7-53
6094,dp1-63
6095,bw10-65
6096,xy1-61
6097,sm35-51
6098,ecard2-35
6099,xy12-56
6100,ex9-60
6101,bwp-BW48
6102,xy8-56
6103,gym1-62
6104,dp6-58
6105,smp-SM53
6106,dp5-58
6107,sm2-58
6108,dp3-65
6109,swshp-SWSH054
6110,xy11-65
6111,bw10-66
6112,col1-62
6113,hgss2-61
6114,swsh3-56
6115,g1-49
6116,bw3-57
6117,dp6-59
6118,sm1-59
6119,swsh4-58
6120,ecard3-27
6121,xy4-57
6122,dp4-55
6123,ex10-62
6124,base2-53
6125,bwp-BW49
6126,swsh35-65
6127,neo4-62
6128,sm12-64
6129,ex11-61
6130,smp-SM54
6131,xy5-64
6132,base1-63
6133,bw1-59
6134,xy8-57
6135,swsh2-57
6136,sm5-61
6137,ex5-54
6138,ex1-51
6139,ex16-54
6140,ex3-62
6141,sm35-52
6142,base4-62
6143,sm75-60
6144,pl2-57
6145,bw11-65
6146,gym2-64
6147,hgss1-68
6148,sm3-58
6149,ex2-56
6150,bw8-61
6151,gym1-63
6152,xyp-XY52
6153,sm2-59
6154,ecard1-55
6155,sm11-56
6156,ex13-62
6157,ex8-61
6158,xy12-57
6159,dp2-56
6160,bw5-55
6161,xy3-51
6162,hgss4-60
6163,bw2-54
6164,bw6-60
6165,pl4-63
6166,bw4-66
6167,swsh1-62
6168,ex9-61
6169,ex4-63
6170,sm8-58
6171,ex7-60
6172,hgss3-60
6173,base6-56
6174,xy7-63
6175,ex6-58
6176,xy2-70
6177,pl3-57
6178,sm7-62
6179,xy10-59
6180,neo3-57
6181,bw9-62
6182,xy1-62
6183,xy9-54
6184,neo1-55
6185,sm10-52
6186,neo2-54
6187,pl1-62
6188,dp7-54
6189,xy6-59
6190,sma-SV55
6191,dp5-59
6192,sm6-57
6193,base5-57
6194,ex15-51
6195,sm9-64
6196,sm4-53
6197,dp1-64
6198,ecard2-36
6199,sm115-62
6200,bw7-63
6201,ex14-59
6202,ex12-66
6203,bwp-BW50
6204,ecard3-28
6205,hgss1-69
6206,dp3-66
6207,hgss2-62
6208,ex8-62
6209,sm1-60
6210,bw1-60
6211,base2-54
6212,base6-57
6213,ex5-55
6214,sm75-60a
6215,base1-64
6216,bw3-58
6217,ecard2-37
6218,ex1-52
6219,ex12-67
6220,bw6-61
6221,hgss1-70
6222,ex6-59
6223,smp-SM55
6224,xy11-66
6225,col1-63
6226,bwp-BW51
6227,gym2-65
6228,hgss3-61
6229,xy12-58
6230,swshp-SWSH055
6231,bw7-64
6232,ex16-55
6233,xy7-64
6234,swsh3-57
6235,neo2-55
6236,xy4-58
6237,dp1-65
6238,bw5-56
6239,xy2-71
6240,xy5-65
6241,sm4-54
6242,sm10-53
6243,xy6-60
6244,sm8-59
6245,ex11-62
6246,bw8-62
6247,dp7-55
6248,ex13-63
6249,base4-63
6250,bw10-67
6251,xy8-58
6252,ex15-52
6253,swsh35-66
6254,g1-50
6255,xy9-55
6256,bw4-67
6257,sma-SV56
6258,sm11-57
6259,sm7-63
6260,sm9-65
6261,ex4-64
6262,swsh2-58
6263,sm5-62
6264,xyp-XY53
6265,ex9-62
6266,dp3-67
6267,bw2-55
6268,sm35-53
6269,ex2-57
6270,hgss2-63
6271,hgss4-61
6272,neo1-56
6273,pl3-58
6274,bw11-66
6275,ex7-61
6276,sm12-65
6277,pl1-63
6278,ex3-63
6279,neo3-58
6280,gym1-64
6281,ex14-60
6282,neo4-63
6283,base5-58
6284,swsh4-59
6285,pl4-64
6286,sm6-58
6287,swsh1-63
6288,sm3-59
6289,sm2-60
6290,xy1-63
6291,dp4-56
6292,xy10-60
6293,dp6-60
6294,xy3-52
6295,ex10-63
6296,sm115-63
6297,dp5-60
6298,ecard1-56
6299,bw9-63
6300,dp2-57
6301,pl2-58
6302,ecard3-29
6303,sm6-59
6304,sm115-64
6305,swsh1-64
6306,xy10-61
6307,neo3-59
6308,base1-65
6309,bw1-61
6310,bwp-BW52
6311,bw9-64
6312,sm5-63
6313,hgss2-64
6314,ecard2-38
6315,xy1-64
6316,dp2-58
6317,xy6-61
6318,xy9-56
6319,dp3-68
6320,dp7-56
6321,xy4-59
6322,sm2-60a
6323,g1-51
6324,ex4-65
6325,neo4-64
6326,swsh35-67
6327,dp6-61
6328,ecard3-30
6329,ex10-64
6330,base4-64
6331,ex7-62
6332,swsh3-58
6333,hgss4-62
6334,neo2-56
6335,ex14-61
6336,sm11-58
6337,sm7-64
6338,xy7-65
6339,sm12-66
6340,pl3-59
6341,dp1-66
6342,ex16-56
6343,pl2-59
6344,ex15-53
6345,ex11-63
6346,swshp-SWSH056
6347,ecard1-57
6348,swsh4-60
6349,sm35-54
6350,bw5-57
6351,dp4-57
6352,swsh2-59
6353,sm8-60
6354,xy3-53
6355,xyp-XY54
6356,bw8-63
6357,bw10-68
6358,hgss1-71
6359,ex1-53
6360,ex6-60
6361,sm9-66
6362,base5-59
6363,ex13-64
6364,ex5-56
6365,base6-58
6366,bw6-62
6367,bw4-68
6368,sm10-54
6369,ex2-58
6370,bw3-59
6371,sm75-61
6372,ex3-64
6373,bw11-67
6374,base2-55
6375,sm1-61
6376,bw2-56
6377,sma-SV57
6378,dp5-61
6379,xy2-72
6380,pl1-64
6381,ex8-63
6382,bw7-65
6383,sm3-60
6384,sm4-55
6385,neo1-57
6386,xy11-67
6387,xy8-59
6388,pl4-65
6389,xy5-66
6390,ex9-63
6391,smp-SM56
6392,xy12-59
6393,hgss3-62
6394,gym2-66
6395,col1-64
6396,ex12-68
6397,gym1-65
6398,ex16-57
6399,bw9-65
6400,base1-66
6401,swsh35-68
6402,ex7-63
6403,ecard2-39
6404,sm115-65
6405,xy10-62
6406,xyp-XY55
6407,dp6-62
6408,sm7-65
6409,ex4-66
6410,sm10-55
6411,xy4-60
6412,col1-65
6413,xy8-60
6414,base4-65
6415,sm75-62
6416,dp1-67
6417,ex2-59
6418,base6-59
6419,bwp-BW53
6420,ex5-57
6421,sm35-55
6422,ex10-65
6423,hgss1-72
6424,ex3-65
6425,pl1-65
6426,xy5-67
6427,gym2-67
6428,ex13-65
6429,pl4-66
6430,bw10-69
6431,xy6-62
6432,bw7-66
6433,gym1-66
6434,sm6-60
6435,bw1-62
6436,dp5-62
6437,neo3-60
6438,dp7-57
6439,sm8-61
6440,xy2-73
6441,bw4-69
6442,bw6-63
6443,dp2-59
6444,smp-SM57
6445,sm2-61
6446,sm11-59
6447,ecard1-58
6448,xy11-68
6449,pl3-60
6450,sma-SV58
6451,dp4-58
6452,ex14-62
6453,sm4-56
6454,g1-52
6455,base5-60
6456,ex12-69
6457,sm5-64
6458,xy1-65
6459,bw5-58
6460,neo4-65
6461,xy9-57
6462,swsh3-59
6463,xy7-66
6464,ex6-61
6465,ex9-64
6466,xy3-54
6467,ex8-64
6468,sm1-62
6469,neo2-57
6470,sm9-67
6471,xy12-60
6472,dp3-69
6473,ex11-64
6474,hgss2-65
6475,pl2-60
6476,swsh1-65
6477,bw3-60
6478,bw11-68
6479,swshp-SWSH057
6480,bw8-64
6481,bw2-57
6482,base2-56
6483,swsh4-61
6484,sm12-67
6485,ex15-54
6486,swsh2-60
6487,neo1-58
6488,ex1-54
6489,ecard3-31
6490,sm3-61
6491,hgss4-63
6492,hgss3-63
6493,dp4-59
6494,dp2-60
6495,pl2-61
6496,xy2-74
6497,dp7-58
6498,bwp-BW54
6499,swsh2-61
6500,ecard3-32
6501,xy4-61
6502,swshp-SWSH058
6503,ex5-58
6504,ecard2-40
6505,ex7-64
6506,sm5-65
6507,ex16-58
6508,sm4-57
6509,swsh35-69
6510,base4-66
6511,pl1-66
6512,ex10-66
6513,dp5-63
6514,base5-61
6515,dp1-68
6516,ex6-62
6517,xy7-67
6518,hgss2-66
6519,sm3-62
6520,ex9-65
6521,neo3-61
6522,sm75-63
6523,bw7-67
6524,ex8-65
6525,xy1-66
6526,xy6-63
6527,ex14-63
6528,bw3-61
6529,sm12-68
6530,ex1-55
6531,xy9-58
6532,bw5-59
6533,bw6-64
6534,bw4-70
6535,bw10-70
6536,base2-57
6537,sm7-66
6538,ex4-67
6539,xy12-61
6540,sm8-62
6541,swsh1-66
6542,sm1-63
6543,swsh3-60
6544,sm9-68
6545,pl4-67
6546,neo1-59
6547,bw1-63
6548,neo2-58
6549,xy3-55
6550,base1-67
6551,ex15-55
6552,gym1-67
6553,pl3-61
6554,g1-53
6555,sma-SV59
6556,xy5-68
6557,gym2-68
6558,xy8-61
6559,sm115-66
6560,hgss1-73
6561,smp-SM58
6562,sm10-56
6563,hgss3-64
6564,col1-66
6565,ex13-66
6566,ex3-66
6567,bw11-69
6568,xy10-63
6569,sm2-62
6570,swsh4-62
6571,dp6-63
6572,bw2-58
6573,sm6-61
6574,ex11-65
6575,hgss4-64
6576,base6-60
6577,sm11-60
6578,xy11-69
6579,neo4-66
6580,ecard1-59
6581,bw9-66
6582,sm35-56
6583,ex12-70
6584,ex2-60
6585,dp3-70
6586,xyp-XY56
6587,bw8-65
6588,pl1-67
6589,pl2-62
6590,ecard3-33
6591,hgss4-65
6592,dp5-64
6593,neo4-67
6594,sm35-57
6595,bwp-BW55
6596,dp1-69
6597,xy2-75
6598,base6-61
6599,sma-SV60
6600,dp2-61
6601,hgss3-65
6602,base1-68
6603,sm4-58
6604,ex5-59
6605,sm115-67
6606,xyp-XY57
6607,bw8-66
6608,xy10-64
6609,ex12-71
6610,sm11-61
6611,col1-67
6612,pl4-68
6613,g1-54
6614,gym2-69
6615,dp6-64
6616,dp7-59
6617,sm10-57
6618,neo1-60
6619,bw9-67
6620,xy11-70
6621,dp3-71
6622,bw10-71
6623,bw1-64
6624,pl3-62
6625,ecard1-60
6626,xy3-55a
6627,ex7-65
6628,xy5-69
6629,swsh4-63
6630,neo2-59
6631,dp4-60
6632,xy4-62
6633,bw11-70
6634,bw5-60
6635,ex15-56
6636,base5-62
6637,hgss1-74
6638,xy1-67
6639,sm3-63
6640,ex3-67
6641,sm5-66
6642,ex8-66
6643,swsh35-70
6644,hgss2-67
6645,ex9-66
6646,ex6-63
6647,bw6-65
6648,sm8-63
6649,bw7-68
6650,ex1-56
6651,ecard2-41
6652,xy12-62
6653,xy9-59
6654,swshp-SWSH059
6655,ex4-68
6656,bw4-71
6657,sm7-67
6658,swsh1-67
6659,xy7-68
6660,bw3-62
6661,xy8-62
6662,ex10-67
6663,sm75-64
6664,swsh2-62
6665,ex16-59
6666,sm9-69
6667,xy9-60
6668,ex4-69
6669,sm9-70
6670,neo1-61
6671,pl1-68
6672,col1-68
6673,dp1-70
6674,swsh35-71
6675,neo4-68
6676,sm11-62
6677,sma-SV61
6678,sm4-59
6679,ex6-64
6680,sm35-58
6681,pl4-69
6682,bw8-67
6683,xy4-63
6684,sm5-67
6685,pl3-63
6686,sm10-58
6687,hgss4-66
6688,xy12-63
6689,bwp-BW56
6690,swshp-SWSH060
6691,bw9-68
6692,bw3-63
6693,bw5-61
6694,dp6-65
6695,neo2-60
6696,sm115-68
6697,hgss3-66
6698,xy1-68
6699,gym2-70
6700,bw10-72
6701,xy8-63
6702,dp2-62
6703,neo3-62
6704,ecard3-34
6705,ex16-60
6706,ex13-67
6707,dp3-72
6708,ex2-61
6709,dp7-60
6710,xy7-69
6711,base5-63
6712,ex1-57
6713,bw7-69
6714,swsh1-68
6715,bw1-65
6716,ecard2-42
6717,xyp-XY58
6718,base1-69
6719,swsh3-61
6720,ex3-68
6721,dp4-61
6722,sm3-64
6723,smp-SM59
6724,hgss2-68
6725,g1-55
6726,bw6-66
6727,sm8-64
6728,ex9-67
6729,base6-62
6730,ex12-72
6731,ex14-64
6732,base2-58
6733,gym1-68
6734,sm6-62
6735,bw2-59
6736,pl2-63
6737,ex7-66
6738,swsh2-63
6739,sm1-64
6740,ex5-60
6741,xy5-70
6742,sm2-63
6743,swsh4-64
6744,bw4-72
6745,ex11-66
6746,dp5-65
6747,xy2-76
6748,xy6-64
6749,sm35-59
6750,xy2-77
6751,dp5-66
6752,ex1-58
6753,ecard1-61
6754,sm10-59
6755,ecard3-35
6756,ex15-57
6757,sm3-65
6758,xy11-71
6759,base4-67
6760,bw11-71
6761,hgss1-75
6762,sm7-68
6763,ex8-67
6764,bw7-70
6765,neo1-62
6766,sm115-69
6767,g1-56
6768,gym2-71
6769,base6-63
6770,neo2-61
6771,pl1-69
6772,xyp-XY59
6773,sm9-71
6774,hgss3-67
6775,dp7-61
6776,sm11-63
6777,pl2-64
6778,gym1-69
6779,hgss2-69
6780,swsh2-64
6781,bw1-66
6782,xy6-65
6783,swsh4-65
6784,ex3-69
6785,sm75-65
6786,xy5-71
6787,hgss4-67
6788,bw10-73
6789,dp1-71
6790,sm1-65
6791,ex16-61
6792,xy1-69
6793,pl3-64
6794,sm6-63
6795,bw2-60
6796,ex2-62
6797,sm8-65
6798,sm12-69
6799,ex7-67
6800,dp6-66
6801,sm5-68
6802,dp4-62
6803,bw4-73
6804,xy3-56
6805,bwp-BW57
6806,xy10-65
6807,base1-70
6808,smp-SM60
6809,xy9-61
6810,dp3-73
6811,neo3-63
6812,swshp-SWSH063
6813,ex13-68
6814,base2-59
6815,sm4-60
6816,swsh1-69
6817,xy7-70
6818,ecard2-43
6819,bw9-69
6820,ex10-68
6821,ex4-70
6822,sma-SV62
6823,bw5-62
6824,swsh35-72
6825,ex6-65
6826,ex11-67
6827,ex5-61
6828,xy12-64
6829,col1-69
6830,neo4-69
6831,ex9-68
6832,pl4-70
6833,ecard1-62
6834,base5-64
6835,bw6-67
6836,hgss3-68
6837,ex15-58
6838,ex14-65
6839,bw8-68
6840,xy12-65
6841,sma-SV63
6842,swsh3-62
6843,sm35-60
6844,xy8-64
6845,sm5-69
6846,sm4-61
6847,sm6-64
6848,bw10-74
6849,ex9-69
6850,bw4-74
6851,sm9-72
6852,xy3-57
6853,ex12-73
6854,sm2-64
6855,bw9-70
6856,col1-70
6857,ex1-59
6858,xy5-72
6859,ecard3-36
6860,xy1-70
6861,dp7-62
6862,base2-60
6863,sm3-66
6864,ex10-69
6865,pl4-71
6866,dp2-63
6867,bw2-61
6868,xy6-66
